1-2,Estructural,Fragmentada,Viruta,Bote_Fragmentado,Escarpa,Conos_y_Tortas,ARRABIO,1-2_Importacion,Estanada,Otras_Chatarras,OxigenoMecheros_per_ton_control,GasMecheros_per_ton_control,GrafitoTotal_per_ton_control,OxigenCojetTotal_per_ton_control,TiempoOnTotal_state,TiempoOffTotal_state,SalidaHornoCucharaTemp_state,Cargo_Total_state,NivelEscoria_output,EnergiaVuelco_output,PromedioEscoriaEspumante_output,TiempoEscoriaEspumante_output,PotenciaActiva_per_ton_output
43.9709083496531,11.853609883589717,19.337648060920653,6.588574465451845,6.009071120203262,0.0,0.0,0.0,8.12979127687301,4.111852881864311,0.0,0.6115361934784033,0.22568597616464883,0.9537052541151289,17.516143827488552,2458,87,1591.0,137.359,0.0,49065.0,58.0,87.0,357.20265872640306
51.50384941914043,10.374202723981048,10.54980299391204,9.837243220886275,9.261825807434713,0.0,0.0,0.0,8.471624592745242,0.0,0.0,0.6240340171101421,0.22494249453970236,1.0594065871869853,19.13462445487726,2315,36,1586.0,137.813,0.0,49035.0,57.0,115.0,355.8082328953002
58.18993080753285,14.30696163877652,0.0,7.430825495591945,5.985184333618342,0.0,0.0,0.0,10.749620986226175,3.3367582287303224,0.0,0.5819927143134282,0.21555285715312159,0.9484325714737349,18.221401524677212,2295,33,1576.0,139.177,0.0,48015.0,84.0,222.0,344.9923478735711
71.06495090034184,10.349032159731749,0.0,4.121032653268593,4.181273179901438,0.0,0.0,0.0,7.993845305230764,2.292043169958122,0.0,0.6024052663284487,0.22499473802628808,0.5733736872282825,18.747142203932327,2346,30,1576.0,137.781,0.0,47955.0,81.0,210.0,348.0523439371176
39.64353970000579,9.900388023397232,16.65532518677246,7.451352290496322,8.043522325823828,5.919528580529333,0.0,0.0,8.715324028493658,3.6695720159842473,0.0,0.072392424856663,0.0,1.353738344819598,14.86940406555858,2329,33,1598.0,138.136,0.0,48540.0,46.0,84.0,351.3928302542422
38.268172520095646,9.988763721225041,16.160073756086316,9.592612866979744,6.564579791984788,5.24431703592728,0.0,0.0,10.336656198680458,3.8455443833011613,0.0,0.41055633985421647,0.18006857011149843,1.490967760523207,17.884410383474027,2315,36,1595.0,138.836,0.0,49050.0,62.0,146.0,353.29453455875995
40.744711469276155,8.046481508130666,22.437041300906607,8.790473449417183,8.525687149230107,0.0,0.0,0.0,7.327673046481508,4.128651604547418,0.0,0.05756223917110376,0.0,0.8706288674629443,17.43416318894805,2272,33,1595.0,138.98,0.0,49110.0,63.0,174.0,353.3601957116132
43.171984954668325,10.75784698114985,19.106701550190966,9.533783147199292,5.930440706463839,0.0,0.0,0.0,8.258263699151344,3.2402542342172587,0.0,0.050730887138270654,0.0,1.319003065595037,17.168781661509026,2270,33,1595.0,137.983,0.0,49080.0,63.0,160.0,355.6959915351891
48.52879724491707,12.907246502110981,13.481462268908775,6.774593293851497,6.393463882764882,0.0,0.0,0.0,9.194656983530022,2.7205002953933053,0.0,0.605196040288765,0.22334615772561564,1.0951166443320508,17.334543725413912,2295,30,1582.0,138.798,0.0,49485.0,63.0,143.0,356.52531016297064
49.217856884451194,9.93849938499385,13.58946530641777,8.11373996092902,6.163085160263368,0.0,0.0,0.0,9.856739743868026,3.119890022429636,0.0,0.6150061500615006,0.2242963606106649,1.743723319586137,19.832139497865565,2379,33,1594.0,138.21,0.0,50565.0,64.0,196.0,365.85630562187976
49.4373246159632,10.190354962825817,13.348714091474529,8.882026209969046,8.536320768362891,0.0,0.0,0.0,5.252842306245841,4.351693812017242,0.0,0.6002835073914427,0.22420227384499666,0.752162467092892,17.039372812219746,2247,33,1579.0,138.268,0.0,49035.0,62.0,199.0,354.63737090288424
43.730731565775635,8.447281563962134,19.789634035762216,9.652170759130971,10.965144535925429,0.0,0.0,0.0,7.4150375394436185,0.0,0.0,0.6020818976460774,0.22487396177142652,1.0518298211889305,17.133945087229336,2250,33,1577.0,137.855,0.0,49050.0,59.0,177.0,355.80863951253133
