1-2;Estructural;Fragmentada;Viruta;Bote_Fragmentado;Escarpa;Conos_y_Tortas;ARRABIO;1-2_Importacion;Estanada;Otras_Chatarras;Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;SecuenciaEsPrimera_num;PotenciaActiva
51.278;11.418;34.256;9.999;5.65;0.0;0.0;0.0;21.597;4.564;0.0;138.765;1580.1;2447;268;63;31;427;2451;0;46050
51.278;11.418;34.256;9.999;5.65;0.0;0.0;0.0;21.597;4.564;0.0;138.765;1580.1;2447;268;63;31;427;2451;0;46050
49.652;12.829;33.896;12.443;6.156;0.0;0.0;0.0;17.261;6.499;0.0;138.736;1583.6;2323;71;58;28;443;2359;0;46035
48.242;12.479;34.392;12.028;5.194;0.0;0.0;0.0;23.579;3.828;0.0;139.742;1577.6;2320;71;58;28;348;2377;0;46035
39.135;11.16;33.404;11.94;3.568;0.0;0.0;0.0;33.983;5.248;0.0;138.439;1573.6;2362;74;59;28;256;2427;0;46050
44.543;14.331;28.42;11.425;5.047;0.0;0.0;0.0;29.47;5.69;0.0;138.926;1585.7;2424;71;60;29;335;2453;0;46035
31.318;15.944;37.071;11.5;0.0;0.0;0.0;0.0;28.31;4.682;0.0;128.823;1591.2;2334;68;57;28;236;2269;0;46020
27.798;18.966;33.294;12.578;0.0;0.476;0.0;0.0;38.182;6.313;0.0;137.607;1595.2;2343;276;50;24;212;2617;0;46065
54.939;7.478;35.217;11.487;0.0;6.45;0.0;0.0;17.343;5.612;0.0;138.524;1580.6;2360;71;53;26;230;2614;0;45540
57.998;10.363;34.291;13.001;0.0;3.276;0.0;0.0;20.319;0.0;0.0;139.248;1581.1;2402;577;55;26;240;2664;0;45525
52.512;9.212;37.677;9.418;0.0;6.727;0.0;0.0;23.244;0.0;0.0;138.791;1583.2;2309;395;51;25;180;2606;0;45525
52.512;9.212;37.677;9.418;0.0;6.727;0.0;0.0;23.244;0.0;0.0;138.791;1583.2;2309;395;51;25;180;2606;0;45525
51.076;14.564;33.857;8.4;0.0;4.445;0.0;0.0;22.291;2.804;0.0;137.437;1593.3;2340;68;53;25;42;2616;0;45525
43.251;14.5;28.506;13.21;0.0;6.1;0.0;0.0;15.122;6.7;0.0;127.388;1595.2;2185;736;53;26;469;2217;0;42495
59.827;12.897;29.635;10.891;0.0;3.514;0.0;0.0;21.814;0.0;0.0;138.578;1587.7;2557;1002;62;30;403;2605;0;45600
42.681;15.566;50.211;9.342;0.0;5.972;0.0;0.0;20.781;5.04;0.0;149.594;1585.2;2621;68;55;26;320;3049;0;50010
39.2;13.362;40.612;10.611;0.0;5.977;0.0;0.0;24.714;3.346;0.0;137.823;1575.9;2413;175;53;25;200;2717;0;46095
43.931;11.814;40.818;10.865;0.0;6.779;0.0;0.0;20.492;3.644;0.0;138.342;1595.8;2407;215;55;26;175;2667;0;46080
50.32;13.579;35.869;10.05;0.0;5.268;0.0;0.0;23.128;0.0;0.0;138.216;1614.7;2399;189;55;26;175;2673;1;46035
40.183;13.313;42.339;12.713;0.0;4.894;0.0;0.0;21.935;2.642;0.0;138.018;1588.8;2407;175;54;26;125;2710;0;46020
49.7;11.678;34.709;8.874;0.0;4.667;0.0;0.0;18.562;4.396;0.0;132.585;1588.0;2317;268;55;26;166;2511;0;44340
45.938;12.485;35.733;10.195;0.0;7.044;0.0;0.0;16.781;5.149;0.0;133.325;1593.5;2329;429;54;26;152;2665;0;44340
39.058;11.397;35.952;11.252;1.952;5.88;0.0;0.0;25.146;7.131;0.0;137.769;1587.5;2523;153;59;28;111;2726;0;45540
47.92;12.177;35.822;11.623;2.643;5.761;0.0;0.0;19.711;2.658;0.0;138.315;1583.9;2405;383;55;27;90;2673;0;45555
45.116;13.557;29.045;16.931;5.096;4.851;0.0;0.0;19.454;4.553;0.0;138.604;1617.2;2531;71;50;24;467;2236;1;49035
44.002;13.303;30.308;15.554;5.542;5.483;0.0;0.0;19.81;4.672;0.0;138.675;1592.5;2495;68;0;0;304;2664;0;49050
41.587;12.718;35.388;10.747;5.64;5.425;0.0;0.0;21.841;5.23;0.0;138.576;1595.9;2135;5771;0;0;652;2277;0;40695
38.81;11.37;29.318;12.996;5.667;3.79;0.0;0.0;22.658;3.443;0.0;128.055;1602.6;2706;1953;0;0;572;2319;0;53055
38.81;11.37;29.318;12.996;5.667;3.79;0.0;0.0;22.658;3.443;0.0;128.055;1602.6;2706;1953;0;0;572;2319;0;53055
38.81;11.37;29.318;12.996;5.667;3.79;0.0;0.0;22.658;3.443;0.0;128.055;1602.6;2706;1953;0;0;572;2319;0;53055
61.16;14.922;41.453;9.981;3.214;4.158;0.0;0.0;19.897;4.017;0.0;158.803;1610.0;3257;6049;0;0;616;3018;0;63900
61.16;14.922;41.453;9.981;3.214;4.158;0.0;0.0;19.897;4.017;0.0;158.803;1610.0;3257;6049;0;0;616;3018;0;63900
38.887;12.967;33.499;11.048;6.031;5.1;0.0;0.0;26.191;4.537;0.0;138.261;1607.4;2776;3351;0;0;399;2588;0;51540
38.887;12.967;33.499;11.048;6.031;5.1;0.0;0.0;26.191;4.537;0.0;138.261;1607.4;2776;3351;0;0;399;2588;0;51540
50.909;9.762;45.207;10.975;3.29;6.9;0.0;0.0;23.43;4.9;0.0;155.372;1589.6;2964;305;0;0;466;2981;0;55035
13.552;15.966;21.817;12.403;0.0;3.741;0.0;0.0;17.888;4.813;0.0;90.182;1599.6;1648;398;0;0;221;2058;0;31530
34.626;14.943;29.511;11.318;6.173;4.607;0.0;0.0;32.64;5.024;0.0;138.842;1603.3;2399;556;55;26;223;2585;0;45060
42.935;16.513;29.701;12.36;0.0;1.814;0.0;0.0;19.93;5.355;0.0;128.608;1604.3;2388;321;55;26;110;2616;0;45045
46.36;13.064;31.773;11.139;4.481;4.857;0.0;0.0;20.172;6.486;0.0;138.331;1587.4;2348;212;55;26;243;2570;0;45060
44.446;12.003;29.798;13.55;5.754;8.008;0.0;0.0;21.034;3.823;0.0;138.416;1583.2;2405;175;94;36;177;2175;0;50010
41.235;14.172;33.89;12.848;6.6;3.606;0.0;0.0;21.817;4.405;0.0;138.573;1592.9;2571;327;99;39;220;2248;0;50550
46.691;10.347;39.435;14.495;6.564;5.398;0.0;0.0;23.394;3.725;0.0;150.05;1590.9;2813;226;103;39;299;2518;0;54855
42.036;10.504;36.395;12.253;5.7;7.731;0.0;0.0;16.671;5.815;0.0;137.107;1596.5;2528;212;97;37;425;2179;0;50550
42.549;14.258;32.555;11.913;7.679;3.043;0.0;0.0;20.523;6.573;0.0;139.092;1602.4;2568;71;98;38;349;2193;0;51045
39.45;11.094;31.233;15.248;7.386;6.8;0.0;0.0;21.408;6.8;0.0;139.417;1599.2;2531;68;96;37;451;2202;0;51060
44.278;14.65;36.204;10.91;4.84;5.831;0.0;0.0;16.567;4.775;0.0;138.057;1596.0;2675;423;99;39;322;2263;0;51075
44.278;14.65;36.204;10.91;4.84;5.831;0.0;0.0;16.567;4.775;0.0;138.057;1596.0;2675;423;99;39;322;2263;0;51075
47.107;12.225;31.406;11.497;7.63;3.525;0.0;0.0;18.225;6.297;0.0;137.912;1598.0;2599;153;0;0;282;2077;0;49560
44.974;12.231;41.154;13.132;4.595;4.169;0.0;0.0;20.855;3.628;0.0;144.739;1600.0;2618;454;0;0;647;2330;0;53070
48.401;13.232;38.011;13.051;6.977;3.584;0.0;0.0;25.024;2.052;0.0;150.333;1594.3;2872;193;0;0;456;2514;0;54150
40.066;11.372;32.591;13.185;4.99;6.58;0.0;0.0;24.834;4.726;0.0;138.344;1580.2;2450;237;72;35;46;2079;0;49050
47.99;12.702;33.503;12.521;5.852;3.914;0.0;0.0;18.809;3.573;0.0;138.865;1582.2;2455;254;70;34;232;2112;0;49050
42.63;12.214;33.219;13.722;4.878;4.628;0.0;0.0;22.711;4.242;0.0;138.244;1589.5;2458;201;61;30;271;2104;0;49065
54.42;13.122;30.591;11.844;4.579;3.13;0.0;0.0;16.602;4.09;0.0;138.379;1589.0;2495;352;100;39;233;2105;0;49080
46.195;11.752;28.751;14.555;5.939;4.416;0.0;0.0;20.669;5.259;0.0;137.537;1605.9;2618;299;99;38;434;2020;0;49050
40.607;12.284;33.759;11.132;6.569;4.126;0.0;0.0;24.695;5.495;0.0;138.667;1600.3;2506;212;99;38;78;2085;0;49050
43.138;12.737;34.417;10.976;5.577;3.861;0.0;0.0;21.047;6.705;0.0;138.456;1582.4;2531;189;102;40;196;2033;0;49065
44.274;14.883;33.435;11.114;4.432;5.896;0.0;0.0;21.441;2.756;0.0;138.232;1593.9;2458;156;95;37;217;2034;0;49560
48.755;11.89;37.558;5.615;6.622;5.62;0.0;0.0;18.668;3.46;0.0;138.187;1585.9;2509;282;98;38;238;2234;0;49560
37.629;13.987;26.425;13.052;4.131;5.694;0.0;0.0;22.327;5.183;0.0;128.428;1586.8;2295;246;96;37;211;1990;0;45945
44.386;13.173;31.866;11.519;5.672;4.64;0.0;0.0;22.387;4.315;0.0;137.959;1586.7;2486;192;94;36;200;2266;0;50025
46.851;12.334;31.634;10.539;5.089;4.971;0.0;0.0;23.9;2.857;0.0;138.176;1584.8;2475;195;95;37;168;2136;0;50040
41.895;16.391;32.029;10.401;7.322;5.52;0.0;0.0;18.991;5.912;0.0;138.46;1591.9;2472;479;73;36;223;2379;0;48570
41.946;13.861;33.165;11.721;6.428;7.574;0.0;0.0;20.07;4.18;0.0;138.944;1591.0;2486;260;76;37;311;2352;0;48585
42.353;11.959;34.653;12.081;4.98;7.141;0.0;0.0;20.263;4.492;0.0;137.922;1594.0;2450;361;73;36;81;2040;0;48555
45.482;13.763;29.034;13.347;4.258;8.165;0.0;0.0;19.545;4.954;0.0;138.547;1588.4;2441;68;73;36;353;2048;0;49050
40.326;15.151;40.332;11.569;6.416;0.0;0.0;0.0;18.652;4.672;0.0;137.116;1596.3;2467;429;91;35;200;2644;0;48525
83.382;0.0;49.881;0.0;0.0;5.458;0.0;0.0;0.0;0.0;0.0;138.719;1612.1;3144;353;0;0;548;3689;0;51255
55.751;24.569;25.381;18.595;0.0;5.106;0.0;0.0;20.67;4.813;0.0;154.885;1615.0;2950;1228;0;0;448;3757;1;56070
49.054;19.525;31.609;19.162;0.0;0.0;0.0;0.0;19.719;0.0;0.0;139.07;1602.7;2652;2327;0;0;277;2384;0;50265
44.459;23.595;28.464;20.252;0.0;0.0;0.0;0.0;21.354;0.0;0.0;138.123;1598.3;2680;361;0;0;315;2429;0;51285
34.664;23.72;33.832;21.938;0.0;0.0;0.0;0.0;23.52;0.0;0.0;137.672;1587.5;2551;128;0;0;233;2359;0;49035
36.204;22.304;31.77;24.476;0.0;0.0;0.0;0.0;23.14;0.0;0.0;137.893;1595.4;2554;553;0;0;248;2366;0;49050
41.708;19.189;31.997;21.904;0.0;0.0;0.0;0.0;22.733;0.0;0.0;137.532;1592.3;2531;125;0;0;279;2301;0;49365
41.657;20.9;29.788;22.136;0.0;0.0;0.0;0.0;23.813;0.0;0.0;138.295;1604.5;2551;499;0;0;281;2427;0;48570
43.018;19.965;35.17;21.264;0.0;0.0;0.0;0.0;18.831;0.0;0.0;138.25;1601.1;2585;268;0;0;265;2437;0;48555
52.178;22.669;34.668;21.854;0.0;0.0;0.0;0.0;19.267;0.0;0.0;150.634;1605.2;2725;130;0;0;433;2839;0;52740
42.48;21.7;31.299;21.72;0.0;0.0;0.0;0.0;21.027;0.0;0.0;138.225;1594.9;2438;479;0;0;372;2280;0;48030
44.357;22.063;29.579;21.273;0.0;0.0;0.0;0.0;21.025;0.0;0.0;138.295;1598.6;2433;218;0;0;250;2245;0;48045
46.191;18.023;35.985;19.862;0.0;0.0;0.0;0.0;17.937;0.0;0.0;137.998;1594.2;2419;496;0;0;319;2255;0;48045
44.489;20.515;34.796;18.731;0.0;0.0;0.0;0.0;20.09;0.0;0.0;138.619;1584.9;2424;249;0;0;304;2149;0;48030
58.082;22.143;32.819;19.518;0.0;0.0;0.0;0.0;20.664;0.0;0.0;153.23;1591.9;4455;16650;93;46;2267;2910;0;53070
39.594;18.811;23.792;23.119;0.0;0.0;0.0;0.0;22.557;0.0;0.0;127.876;1617.0;2189;342;0;0;224;1798;1;44535
41.962;23.217;30.975;21.505;0.0;0.0;0.0;0.0;20.346;0.0;0.0;138.005;1596.0;2641;1289;0;0;533;2383;0;50595
39.489;21.932;36.348;21.198;0.0;0.0;0.0;0.0;20.062;0.0;0.0;139.026;1606.5;2520;122;0;0;467;2006;0;50085
51.705;20.697;36.119;23.276;0.0;0.0;0.0;0.0;18.793;0.0;0.0;150.59;1592.2;2675;254;0;0;350;2726;0;53580
45.913;16.843;36.579;22.999;0.0;0.0;0.0;0.0;16.276;0.0;0.0;138.611;1591.3;2497;113;0;0;309;2575;0;49080
38.835;22.474;27.171;25.639;0.0;0.0;0.0;0.0;23.234;0.0;0.0;137.354;1591.1;2495;912;0;0;485;2633;0;49050
39.856;20.967;30.042;23.513;0.0;0.0;0.0;0.0;23.288;0.0;0.0;137.664;1590.9;2512;94;0;0;540;2254;0;49065
49.231;19.596;28.635;24.192;0.0;0.0;0.0;0.0;16.773;0.0;0.0;138.427;1612.7;2517;119;0;0;283;2513;0;48525
39.459;18.744;33.643;19.603;0.0;0.0;0.0;0.0;26.383;0.0;0.0;137.831;1600.1;2481;125;0;0;583;2496;0;48555
44.161;23.805;31.65;21.486;0.0;0.0;0.0;0.0;17.58;0.0;0.0;138.682;1590.0;2573;2125;0;0;272;2525;0;48375
46.71;21.301;31.313;19.506;0.0;0.0;0.0;0.0;20.786;0.0;0.0;139.617;1586.7;2475;251;0;0;286;2647;0;48060
43.311;20.298;35.728;20.052;0.0;0.0;0.0;0.0;18.49;0.0;0.0;137.88;1591.0;2528;218;0;0;473;2588;0;48030
44.246;20.94;33.771;20.924;0.0;0.0;0.0;0.0;18.791;0.0;0.0;138.673;1588.5;2483;161;0;0;334;2682;0;48015
46.345;22.503;29.882;21.15;0.0;0.0;0.0;0.0;18.951;0.0;0.0;138.829;1590.3;2486;133;0;0;302;2674;0;47520
45.941;19.339;33.563;19.416;0.0;0.0;0.0;0.0;20.037;0.0;0.0;138.295;1589.2;2368;170;0;0;280;2526;0;47580
44.071;20.848;34.764;20.359;0.0;0.0;0.0;0.0;18.641;0.0;0.0;138.683;1589.4;2385;186;0;0;296;2581;0;47550
37.876;21.345;28.186;22.002;0.0;0.0;0.0;0.0;19.178;0.0;0.0;128.586;1583.4;2258;494;0;0;334;2365;0;44085
45.887;20.116;35.849;17.925;0.0;0.0;0.0;0.0;19.01;0.0;0.0;138.789;1583.9;2396;170;0;0;242;2509;0;47070
45.887;20.116;35.849;17.925;0.0;0.0;0.0;0.0;19.01;0.0;0.0;138.789;1583.9;2396;170;0;0;242;2509;0;47070
54.949;20.835;24.676;21.724;0.0;0.0;0.0;0.0;16.375;0.0;0.0;138.557;1574.7;2340;153;0;0;368;2537;0;47040
48.701;19.185;28.771;20.949;0.0;0.0;0.0;0.0;20.747;0.0;0.0;138.352;1577.5;2444;189;0;0;352;2556;0;46545
50.227;22.277;24.646;21.235;0.0;0.0;0.0;0.0;19.366;0.0;0.0;137.752;1584.5;2424;82;0;0;294;2453;0;46560
50.853;12.457;29.936;11.688;4.878;1.511;0.0;0.0;23.87;3.27;0.0;138.467;1590.6;2450;71;0;0;203;2273;0;47055
49.607;13.546;25.772;12.645;4.976;4.959;0.0;0.0;22.009;5.062;0.0;138.579;1597.8;2424;68;1;0;243;2207;0;47070
37.029;13.167;24.235;13.797;6.466;3.319;0.0;0.0;25.821;3.914;0.0;127.748;1591.9;2464;68;71;34;116;2236;0;47040
51.497;12.426;25.429;11.974;5.542;2.241;0.0;0.0;23.752;5.918;0.0;138.776;1589.0;2545;68;76;37;292;2324;0;47025
45.622;13.606;24.9;15.148;4.47;5.014;0.0;0.0;24.537;4.949;0.0;138.245;1590.2;2542;333;75;36;343;2325;0;47055
44.083;14.424;21.628;11.599;6.173;4.629;0.0;0.0;19.405;6.92;0.0;128.858;1587.2;2495;538;0;0;241;2584;0;47070
48.829;15.003;33.318;11.578;3.122;0.0;0.0;0.0;21.232;5.1;0.0;138.182;1586.2;2506;358;0;0;208;2507;0;46530
53.722;12.258;30.535;8.829;7.978;2.956;0.0;0.0;27.895;4.819;0.0;148.991;1589.2;2683;406;70;27;343;2852;0;50580
43.98;13.547;27.318;15.772;6.787;5.046;0.0;0.0;21.121;5.474;0.0;139.043;1579.7;2444;71;80;31;242;2558;0;46545
44.823;13.287;28.334;10.13;6.031;5.203;0.0;0.0;25.198;5.246;0.0;138.252;1580.0;2382;265;78;30;268;2502;0;46560
48.881;16.556;25.949;11.387;4.656;5.674;0.0;0.0;21.667;3.963;0.0;138.732;1579.9;2512;68;83;32;346;2589;0;46560
48.749;12.501;28.434;12.244;7.358;0.0;0.0;0.0;24.888;3.909;0.0;138.083;1585.6;2430;68;81;31;308;2510;0;46560
50.588;13.866;27.065;11.776;7.309;4.429;0.0;0.0;19.518;4.553;0.0;139.104;1585.4;2444;68;0;0;338;2768;0;46605
48.204;12.708;24.266;11.373;5.324;3.535;0.0;0.0;27.185;4.851;0.0;137.445;1586.0;2365;426;0;0;284;2657;0;46050
48.531;15.95;29.241;11.307;4.432;4.586;0.0;0.0;20.415;3.844;0.0;138.307;1583.3;2438;361;0;0;264;2720;0;46020
48.253;16.984;24.225;10.055;6.733;3.503;0.0;0.0;21.69;6.67;0.0;138.114;1590.8;2497;670;0;0;276;2757;0;46110
48.813;11.105;28.248;12.462;6.221;5.799;0.0;0.0;21.722;3.979;0.0;138.35;1585.3;2410;361;0;0;251;2737;0;46050
51.908;11.31;28.11;12.089;6.298;3.703;0.0;0.0;20.747;4.223;0.0;138.39;1578.8;2385;344;0;0;235;2714;0;46050
49.058;10.444;28.324;12.574;6.678;5.355;0.0;0.0;22.619;3.638;0.0;138.689;1578.0;2379;198;0;0;283;2666;0;46035
52.467;13.66;22.241;12.123;6.374;4.797;0.0;0.0;22.687;3.893;0.0;138.242;1580.6;2486;291;0;0;283;2759;0;45990
52.467;13.66;22.241;12.123;6.374;4.797;0.0;0.0;22.687;3.893;0.0;138.242;1580.6;2486;291;0;0;283;2759;0;45990
53.374;11.186;26.712;11.476;5.449;4.862;0.0;0.0;21.745;3.557;0.0;138.361;1585.7;2410;170;0;0;247;2702;0;46035
45.492;13.135;25.86;12.699;7.135;5.371;0.0;0.0;22.303;6.167;0.0;138.161;1587.0;2340;71;0;0;220;2649;0;46050
48.689;14.607;24.269;13.146;6.243;5.122;0.0;0.0;20.011;5.918;0.0;138.006;1568.4;2481;65;0;0;297;2776;0;46050
47.76;14.705;25.887;12.302;6.825;5.154;0.0;0.0;22.913;3.113;0.0;138.659;1576.5;2430;113;0;0;296;2761;0;46050
52.177;13.043;22.936;12.824;4.786;5.447;0.0;0.0;21.326;6.166;0.0;138.705;1578.5;2436;265;0;0;215;2893;0;46050
49.919;13.259;28.337;11.252;5.917;0.0;0.0;0.0;23.757;5.664;0.0;138.104;1582.2;2444;136;0;0;280;3005;0;46035
49.055;13.291;36.278;11.668;5.591;0.0;0.0;0.0;18.956;3.692;0.0;138.532;1571.9;2452;127;0;0;281;2936;0;45555
46.398;14.465;30.517;14.243;6.352;0.0;0.0;0.0;21.342;5.27;0.0;138.585;1572.3;2441;93;0;0;309;2833;0;45555
55.599;15.121;25.086;13.999;5.346;0.0;0.0;0.0;17.829;4.705;0.0;137.688;1579.2;2424;217;0;0;238;2872;0;45540
53.061;14.158;31.222;11.835;3.73;0.0;0.0;0.0;21.44;3.406;0.0;138.852;1581.1;2450;93;0;0;270;2865;0;45060
49.364;15.404;31.384;13.432;4.623;0.0;0.0;0.0;19.777;4.494;0.0;138.477;1586.6;2368;158;0;0;215;2824;0;45075
46.975;12.074;28.916;17.191;0.0;0.0;0.0;0.0;27.66;3.449;0.0;136.267;1592.8;2357;142;0;0;169;2786;0;45015
47.989;10.828;35.643;12.41;2.344;0.0;0.0;0.0;16.605;10.617;0.0;136.435;1590.3;2275;130;0;0;158;2668;0;44565
52.639;10.65;30.929;10.196;4.073;0.0;0.0;0.0;25.051;4.537;0.0;138.073;1589.2;2272;215;0;0;177;2682;0;44580
16.25;13.4;20.429;9.975;1.74;0.0;0.0;0.0;21.917;5.29;0.0;89.002;1577.0;1679;356;0;0;280;2127;0;31020
41.621;25.365;27.388;24.072;0.0;0.0;0.0;0.0;20.271;0.0;0.0;138.716;1598.6;3319;235;0;0;682;3573;0;51195
63.641;13.92;34.129;12.634;7.755;0.0;0.0;0.0;19.246;4.131;0.0;155.455;1606.3;3257;353;0;0;705;3023;1;56010
53.243;13.99;28.548;14.694;4.996;0.0;0.0;0.0;18.067;5.084;0.0;138.623;1585.3;2928;1358;0;0;356;2446;0;50040
61.033;10.947;30.176;11.52;0.974;0.0;0.0;0.0;18.354;4.386;0.0;137.39;1587.4;2897;110;0;0;356;2362;0;50010
58.659;11.912;29.353;10.447;5.215;0.0;0.0;0.0;19.838;3.427;0.0;138.849;1586.1;2801;617;0;0;263;2431;0;49020
57.071;9.8;28.855;12.546;2.953;0.0;0.0;0.0;22.935;4.293;0.0;138.451;1589.6;2692;178;0;0;315;2520;0;49065
59.838;15.327;29.662;12.038;2.953;0.0;0.0;0.0;14.169;5.046;0.0;139.035;1583.2;2635;170;73;28;338;2483;0;49050
55.237;15.328;26.939;13.083;5.096;0.0;0.0;0.0;18.055;4.786;0.0;138.525;1588.8;2616;168;94;36;250;2460;0;49050
55.898;13.703;28.258;12.565;4.318;0.0;0.0;0.0;19.415;3.714;0.0;137.871;1610.8;2624;125;94;37;291;2444;0;49035
61.882;14.721;35.207;11.288;3.263;0.0;0.0;0.0;19.664;4.12;0.0;150.145;1618.9;2250;134;60;23;453;1963;1;42615
57.593;15.436;29.842;12.773;2.404;0.0;0.0;0.0;17.277;3.016;0.0;138.34;1616.1;2604;291;94;37;278;2492;0;48525
53.319;19.957;43.477;11.042;0.0;0.0;0.0;0.0;18.847;3.021;0.0;149.663;1588.2;2725;175;0;0;439;3113;0;53100
47.542;17.2;44.922;11.561;0.0;0.0;0.0;0.0;17.6;0.0;0.0;138.826;1590.1;2562;237;0;0;299;2626;0;48555
49.696;15.544;41.805;11.048;0.0;0.0;0.0;0.0;19.659;0.0;0.0;137.752;1583.7;2571;828;0;0;366;2715;0;48000
51.017;17.082;40.363;12.545;0.0;0.0;0.0;0.0;18.554;0.0;0.0;139.561;1593.6;2590;113;0;0;288;2797;0;48060
52.301;17.396;40.798;9.713;0.0;0.0;0.0;0.0;18.07;0.0;0.0;138.277;1590.2;2551;182;0;0;381;2636;0;47535
51.409;17.076;38.503;11.059;0.0;0.0;0.0;0.0;20.58;0.0;0.0;138.624;1594.9;2573;68;0;0;321;2724;0;47580
50.707;15.831;40.207;11.72;0.0;0.0;0.0;0.0;19.535;0.0;0.0;137.999;1594.1;2523;125;0;0;334;2631;0;47055
47.716;19.318;38.655;11.905;0.0;0.0;0.0;0.0;20.736;0.0;0.0;138.33;1601.6;2545;136;0;0;230;2683;0;47070
49.723;17.315;38.42;13.192;0.0;0.0;0.0;0.0;19.887;0.0;0.0;138.536;1594.6;2531;71;0;0;204;2275;0;47565
58.265;13.541;30.185;12.512;3.372;0.0;0.0;0.0;15.993;4.743;0.0;138.611;1607.4;2503;1841;0;0;280;2288;1;47535
61.545;12.404;30.391;13.027;1.36;0.0;0.0;0.0;14.862;5.236;0.0;138.825;1582.2;2593;2569;0;0;338;2209;0;47595
46.859;12.518;31.42;13.98;2.996;0.0;0.0;0.0;14.672;5.025;0.0;127.471;1587.6;2464;367;53;20;263;2269;0;47550
60.785;13.709;28.334;11.832;1.251;0.0;0.0;0.0;17.953;5.035;0.0;138.899;1592.6;2607;68;97;38;266;2325;0;47565
55.491;14.743;29.674;13.624;6.597;0.0;0.0;0.0;13.238;4.548;0.0;137.913;1594.4;2500;74;92;36;251;2260;0;47595
50.305;14.32;30.692;11.69;11.741;0.0;0.0;0.0;15.48;4.581;0.0;138.807;1584.8;2419;71;90;35;217;2224;0;47535
57.662;10.503;29.801;13.164;2.795;0.0;0.0;0.0;18.603;6.188;0.0;138.718;1584.2;2371;68;87;34;294;2231;0;47595
55.118;12.122;29.905;10.894;5.689;0.0;0.0;0.0;18.874;5.831;0.0;138.432;1583.5;2478;111;90;35;351;2333;0;47535
53.181;18.159;28.379;11.245;6.194;0.0;0.0;0.0;18.316;2.702;0.0;138.177;1587.9;2492;111;92;36;294;2379;0;47580
56.683;12.637;30.688;11.001;4.209;0.0;0.0;0.0;19.864;3.833;0.0;138.916;1590.1;2559;178;95;37;294;2316;0;47550
57.077;13.638;38.28;11.141;6.923;0.0;0.0;0.0;17.531;6.053;0.0;150.642;1594.2;2728;71;95;37;399;2576;0;51615
54.753;14.294;31.309;10.28;4.835;0.0;0.0;0.0;18.468;4.727;0.0;138.664;1588.6;2523;74;93;36;295;2339;0;47580
55.7;12.978;30.287;12.991;4.753;0.0;0.0;0.0;18.994;2.772;0.0;138.473;1583.4;2520;91;92;36;301;2360;0;47535
56.184;11.7;33.05;14.156;0.0;0.0;0.0;0.0;18.56;5.035;0.0;138.684;1589.3;2548;71;94;37;279;2377;0;47550
57.206;11.142;34.51;10.514;0.0;0.0;0.0;0.0;20.076;5.052;0.0;138.5;1579.7;2511;333;94;36;360;2271;0;47520
53.677;11.603;35.017;12.082;0.0;0.0;0.0;0.0;17.947;8.333;0.0;138.659;1579.0;2545;68;96;37;216;2305;0;47535
57.427;14.261;31.059;12.282;0.0;0.0;0.0;0.0;18.836;4.656;0.0;138.522;1583.1;2514;68;68;26;172;2326;0;47565
51.436;14.079;35.775;13.533;0.0;0.0;0.0;0.0;19.275;4.79;0.0;138.886;1584.3;2475;68;0;0;253;2303;0;47550
56.433;13.107;33.982;10.729;0.0;0.0;0.0;0.0;18.928;5.452;0.0;138.632;1573.4;2551;68;0;0;216;2321;0;47025
53.144;15.463;33.28;12.401;0.0;0.0;0.0;0.0;18.046;6.053;0.0;138.387;1576.9;2492;71;0;0;246;2335;0;47025
56.259;13.481;32.666;11.624;0.0;0.0;0.0;0.0;18.696;5.625;0.0;138.35;1568.4;2416;74;0;0;198;2213;0;47025
56.265;14.607;30.888;13.219;0.0;0.0;0.0;0.0;19.502;4.402;0.0;138.882;1568.3;2464;68;88;34;165;2233;0;46530
58.752;13.996;28.964;12.908;0.0;0.0;0.0;0.0;19.166;5.1;0.0;138.886;1583.2;2506;71;95;37;219;2264;0;46560
53.46;12.632;35.341;12.312;0.0;0.0;0.0;0.0;21.391;3.286;0.0;138.422;1584.1;2495;68;95;37;188;2227;0;46545
49.733;15.669;32.66;13.343;0.0;0.0;0.0;0.0;21.629;5.929;0.0;138.964;1586.3;2458;71;93;36;251;2156;0;46575
52.441;14.824;36.639;11.778;0.0;0.0;0.0;0.0;21.104;2.826;0.0;139.613;1586.7;2402;71;91;35;188;2168;0;46050
56.178;14.954;32.131;10.791;0.0;0.0;0.0;0.0;18.338;6.784;0.0;139.175;1587.1;2419;527;91;35;148;2127;0;46080
50.257;11.397;36.058;10.932;0.0;0.0;0.0;0.0;25.452;4.548;0.0;138.644;1586.0;2447;80;94;37;178;2159;0;46080
49.549;13.346;37.319;12.569;0.0;0.0;0.0;0.0;22.858;3.893;0.0;139.535;1578.8;2410;71;90;35;182;2171;0;46035
50.055;10.552;36.526;10.436;0.0;0.0;0.0;0.0;25.842;4.916;0.0;138.327;1582.8;2374;71;91;35;223;2095;0;46035
51.591;12.507;32.043;11.763;0.0;0.0;0.0;0.0;26.632;3.736;0.0;138.269;1583.2;2385;68;92;36;159;2111;0;46005
