Date,Average temperature,Precipitation,Average wind speed,Wind gust,Maximum pressure,NO2,O3
14/08/2014,22.6,0,1.7,10.3,941.1,12,66
15/08/2014,24.3,0,1.9,12.2,943.2,11,70
16/08/2014,23.1,0,2.2,12.5,944.1,8,71
17/08/2014,24.8,0,1.7,6.1,943.4,6,78
18/08/2014,26.9,0,1.7,6.1,938.1,17,67
19/08/2014,26,0,2.8,10.3,938,40,43
20/08/2014,24.8,0,1.9,8.3,939.2,26,83
21/08/2014,24.4,0,2.2,11.9,939.6,33,46
22/08/2014,24.4,0,1.7,9.7,940,10,89
23/08/2014,23.7,0,1.4,6.7,943.6,15,59
24/08/2014,25.2,0,1.9,7.5,943.3,10,68
25/08/2014,26.2,0,2.2,10.6,941.7,58,19
26/08/2014,27.4,0,2.5,9.4,940.1,10,54
27/08/2014,27.4,0,1.1,7.2,942.2,16,41
28/08/2014,27.3,0,2.5,9.4,940.8,40,16
29/08/2014,26.5,0,0.3,8.6,940.5,35,37
30/08/2014,26.6,0,1.1,7.8,940.5,13,59
31/08/2014,27.6,0,1.1,6.9,940.7,8,62
01/09/2014,28.2,0,1.9,8.6,941,25,45
02/09/2014,29.4,0.1,2.5,15.8,939.8,43,28
03/09/2014,27.2,0,2.8,10.3,937.8,60,22
04/09/2014,24.8,0,1.7,9.2,938.5,15,54
05/09/2014,25,0,1.4,7.5,939.4,50,19
06/09/2014,24,0,2.5,8.3,938.2,33,28
07/09/2014,23.4,0,1.9,10,937.9,19,39
08/09/2014,23.6,0,1.7,6.4,940.6,20,58
09/09/2014,24.1,0,1.7,6.7,941,28,37
10/09/2014,25.2,0,1.4,6.9,939,26,45
11/09/2014,23.2,0,2.8,10.3,940.4,12,73
12/09/2014,23.3,0,1.4,6.9,940.9,46,14
13/09/2014,24.1,0,1.1,7.2,943.1,39,20
14/09/2014,22.6,2,1.9,9.7,940.1,20,54
15/09/2014,20.2,0,1.4,11.7,,20,47
16/09/2014,22,1.7,2.8,12.5,936.8,13,59
17/09/2014,21,0.2,2.2,13.1,934.3,16,33
18/09/2014,19.7,4.6,1.7,9.4,935.8,18,36
19/09/2014,18.2,0.3,1.7,10,939.5,16,31
20/09/2014,19.8,0,1.1,5.8,942.3,21,37
21/09/2014,21.3,11,1.9,9.2,942.6,17,53
22/09/2014,18.9,0,1.4,6.4,941.2,30,24
23/09/2014,18.6,1.1,1.4,8.6,938.6,25,40
24/09/2014,17.5,1.9,0.8,6.9,942.1,23,42
25/09/2014,17,0,1.4,8.3,944.5,20,57
26/09/2014,18.5,0,1.4,6.4,945.4,39,29
27/09/2014,18.8,1.6,3.1,8.6,,11,69
28/09/2014,17.2,0.5,0.8,4.2,944.5,11,61
29/09/2014,18.8,0,1.1,5.3,946.5,37,5
30/09/2014,19.6,0,1.1,7.2,948,36,20
01/10/2014,20.8,0,1.9,6.4,948,28,34
02/10/2014,20.6,0,0.8,5.6,948.3,21,40
03/10/2014,20.6,0,1.1,6.4,946.8,32,29
04/10/2014,20.3,0,1.7,8.1,943.2,41,14
05/10/2014,20.1,0,2.5,10,940.9,12,60
06/10/2014,18.2,0,1.7,8.3,937.7,48,8
07/10/2014,18.6,0,3.3,9.2,937.9,12,36
08/10/2014,18.9,0.7,2.2,8.9,938.2,23,23
09/10/2014,17.6,38.9,2.5,9.2,937.9,16,18
10/10/2014,16.6,2.2,0.8,5.8,938.7,38,7
11/10/2014,17.2,14.8,1.1,18.1,938.2,11,37
12/10/2014,15.5,2.5,2.5,11.4,933.2,8,56
13/10/2014,13.6,11.7,3.3,10.3,935.2,15,51
14/10/2014,12.7,1.1,1.7,8.1,936.9,36,37
15/10/2014,12.6,0,1.7,10.3,939.1,22,34
16/10/2014,18,0,2.2,9.4,940.6,11,34
17/10/2014,17.9,0,0.8,5.8,943.2,23,9
18/10/2014,19.6,0,1.1,6.4,944,20,24
19/10/2014,20.8,0,2.5,6.4,946.1,24,30
20/10/2014,20,0,1.4,6.7,947.1,31,17
21/10/2014,20,0,1.1,6.1,949.8,14,3
22/10/2014,19.4,0,1.9,7.5,949.6,36,16
23/10/2014,16.8,0,0.6,6.1,948.4,83,5
24/10/2014,19.6,0,1.4,6.7,943.8,53,7
25/10/2014,20.4,0,1.1,7.2,945.3,25,27
26/10/2014,19.4,0,1.4,6.1,946.3,21,39
27/10/2014,17.8,0,0.6,5,944.9,41,26
28/10/2014,16.2,0,0.6,5.6,941.1,30,37
29/10/2014,17.9,0,0.6,4.7,942.9,60,14
30/10/2014,18,0,0,6.1,945.6,53,18
31/10/2014,17.9,0,1.4,7.2,946.2,42,24
01/11/2014,15.8,0,1.1,4.4,947,24,44
02/11/2014,14.7,5.3,1.4,6.1,944.8,21,35
03/11/2014,12.4,14.4,2.5,13.6,940.4,18,36
04/11/2014,9.7,0,2.8,12.8,929.6,12,69
05/11/2014,9.3,0,2.2,8.9,937.5,15,58
06/11/2014,10,0.2,1.4,7.8,939.3,34,30
07/11/2014,13.6,0.5,2.5,8.9,939.3,20,23
08/11/2014,11.4,1,2.8,10,939.3,18,53
09/11/2014,8.8,0,3.1,8.6,936.4,10,64
10/11/2014,7.2,8.7,1.4,7.5,936.8,43,18
11/11/2014,9.3,10.6,1.1,7.8,933.8,NA,NA
12/11/2014,11.5,0,3.1,9.2,937.6,16,47
13/11/2014,12,4.1,1.4,7.5,937.6,23,25
14/11/2014,11.2,1.3,3.1,12.2,932.2,19,37
15/11/2014,9.2,0.2,3.6,13.3,936.1,6,61
16/11/2014,8.8,0.1,2.5,10.6,936.8,11,52
17/11/2014,9.4,0,1.7,8.6,935.8,16,56
18/11/2014,7,0,0.3,13.9,937.4,40,14
19/11/2014,10.8,0,1.9,18.9,940.1,39,21
20/11/2014,14,0,2.5,6.7,941.3,29,30
21/11/2014,12.1,0,1.4,6.4,941.9,30,12
22/11/2014,14.4,0,1.7,7.8,940.2,23,14
23/11/2014,14.7,3,1.1,6.1,938.3,17,14
24/11/2014,14.4,0,0.8,4.7,940.3,21,18
25/11/2014,12.8,4.5,0.8,8.3,941.1,23,8
26/11/2014,10.7,0.1,1.7,7.8,938.9,12,49
27/11/2014,9.6,5.9,1.9,8.6,931.9,27,12
28/11/2014,9.2,11.8,2.8,10,917.9,23,29
29/11/2014,9.3,1.1,1.1,9.2,922.2,22,38
30/11/2014,11.4,1.1,0.8,7.8,926.5,18,27
01/12/2014,12.1,0,1.9,13.3,930.4,30,25
02/12/2014,10,0,1.4,11.1,934.3,34,12
03/12/2014,8.3,0,0.8,7.2,934.1,18,18
04/12/2014,8,0,0.8,6.7,938.7,14,29
05/12/2014,7.8,0,1.4,7.2,945.8,18,3
06/12/2014,6.3,0.2,1.4,11.4,947.9,15,36
07/12/2014,6,0,1.4,10.3,950.8,19,45
08/12/2014,5.6,0,0.8,5,950.9,9,5
09/12/2014,6.8,0,1.1,11.1,951.8,16,29
10/12/2014,6.8,0,0.3,3.6,953,15,8
11/12/2014,6.9,0,0.3,16.1,952.8,1,2
12/12/2014,6.2,0,0.8,5.8,947.2,NA,3
13/12/2014,8.4,16.7,2.5,9.2,938.5,34,28
14/12/2014,7.9,5.9,1.1,6.7,937.2,43,31
15/12/2014,8.3,0,1.7,8.3,942.5,50,25
16/12/2014,8.2,0,0.6,4.4,944.7,84,3
17/12/2014,8.3,0,0.6,13.9,948.2,94,3
18/12/2014,8.4,0,0.6,3.6,950.9,116,1
19/12/2014,7.8,0,0.6,2.5,953.5,137,1
20/12/2014,7.3,0,0.8,5.6,955,66,9
21/12/2014,8.7,0,1.1,6.1,955.1,35,30
22/12/2014,9,0,1.4,6.1,952.6,58,15
23/12/2014,7.5,0,0.8,6.1,952.2,57,24
24/12/2014,5.5,0,0.3,5.3,952.1,52,17
25/12/2014,7.1,0,1.7,6.1,954,33,39
26/12/2014,6.4,0,0.3,3.1,954,74,5
27/12/2014,5.4,0,1.4,8.6,951.1,60,7
28/12/2014,7.3,0,2.8,15.6,946,18,56
29/12/2014,5.2,0,3.3,13.6,956,34,52
30/12/2014,3.7,0,0.6,3.6,955.8,80,10
31/12/2014,3.9,0,0.8,2.8,953.9,83,2
01/01/2015,4.7,0,0.8,3.9,957.8,80,3
02/01/2015,5.5,0,0.6,3.9,959.9,104,1
03/01/2015,6.3,0,0.3,3.6,959.4,84,1
04/01/2015,7.7,0,0.3,3.3,957.9,62,13
05/01/2015,6.8,0,1.4,5.3,952.8,63,7
06/01/2015,5.3,0,0.8,3.1,950,46,11
07/01/2015,5.8,0,1.1,4.4,954.5,63,14
08/01/2015,6.4,0,0.8,5.3,962.5,67,11
09/01/2015,7.8,0,0.3,4.2,963.1,72,7
10/01/2015,7.2,0,0.8,3.3,962.8,50,17
11/01/2015,8,0,0.8,5.8,954.7,51,18
12/01/2015,7.7,0,1.1,7.2,954.8,73,15
13/01/2015,7.4,0,1.4,6.9,950.1,90,3
14/01/2015,5.3,0,0.6,3.3,949.8,65,6
15/01/2015,7.9,6.1,1.4,10.3,947.3,48,9
16/01/2015,5.3,0,2.2,9.7,943,25,63
17/01/2015,3.7,0,1.7,7.5,946.3,42,41
18/01/2015,1.9,6.8,0.6,13.9,941.9,43,18
19/01/2015,3.9,0,4.4,15.3,936.2,29,66
20/01/2015,3.4,0,0.8,6.1,935.4,89,4
21/01/2015,3.2,0.4,1.7,11.1,933.8,25,55
22/01/2015,5.1,0,2.5,11.9,942.2,29,56
23/01/2015,5.1,0,2.8,8.6,947,105,4
24/01/2015,4.6,0,0,13.9,950,87,4
25/01/2015,7.2,0,1.7,10.8,949.7,59,26
26/01/2015,6.7,0,0.8,5,950.2,61,20
27/01/2015,7.6,0,1.1,10.6,950.7,73,11
28/01/2015,7,0,0.3,6.4,947.8,80,9
29/01/2015,8,0,2.8,12.2,943.3,29,47
30/01/2015,12.5,3.7,4.2,14.2,931.4,30,36
31/01/2015,7.1,0,5.6,18.9,931.2,14,70
01/02/2015,4.9,0,3.3,13.9,937.3,11,74
02/02/2015,4.2,2.6,2.8,10,936.8,32,35
03/02/2015,5.8,4.3,2.5,12.8,928.2,22,59
04/02/2015,2.8,0,4.4,12.5,932.2,22,62
05/02/2015,3.1,0,3.6,17.2,937.4,16,69
06/02/2015,2.6,0,2.2,10,935.8,22,53
07/02/2015,1.2,0,1.4,7.8,944.2,41,14
08/02/2015,3.4,0,1.1,8.3,945.2,26,42
09/02/2015,5.5,0,2.8,11.4,946.6,33,35
10/02/2015,5.9,0,1.9,6.4,946,22,62
11/02/2015,6.6,0,1.7,5.6,943.2,40,31
12/02/2015,7.9,0,1.4,5.6,944.2,40,25
13/02/2015,7.4,0,2.8,10,944.5,47,11
14/02/2015,9.5,4.3,3.1,11.7,942.5,14,74
15/02/2015,10.8,0,2.8,10.3,940.1,11,57
16/02/2015,9.6,6.9,1.1,11.7,942.1,26,43
17/02/2015,8.1,0,4.7,18.3,952.5,17,67
18/02/2015,7.2,0,3.1,12.2,952.9,27,46
19/02/2015,7.6,0,1.1,5,952.9,31,34
20/02/2015,6.7,3.4,0.8,6.1,948.8,56,29
21/02/2015,9,0,2.2,12.5,936.1,19,47
22/02/2015,8,0,2.5,9.7,939.4,20,57
23/02/2015,10.2,0,4.2,13.3,941.7,23,30
24/02/2015,7.8,0,3.9,13.6,950.4,13,73
25/02/2015,9.2,0,3.6,13.6,950.4,15,64
26/02/2015,10,0,2.2,9.4,948.4,32,27
27/02/2015,10.8,0,1.9,8.1,945.1,20,63
28/02/2015,10.1,0,1.4,8.6,946.5,35,29
01/03/2015,14.2,0,2.5,8.6,947.4,8,63
02/03/2015,13.1,0,1.4,5.8,948.3,23,20
03/03/2015,13.2,0,0.3,4.4,947.5,28,8
04/03/2015,10.1,0,3.1,11.7,955.7,21,57
05/03/2015,8.4,0,2.2,10,955.8,42,52
06/03/2015,11.4,0,1.7,10,952,55,38
07/03/2015,13.3,0,0.8,5.6,952,75,26
08/03/2015,14.2,0,0.8,8.6,947.5,67,23
09/03/2015,13.8,0,0.8,5.3,947.4,84,27
10/03/2015,15.4,0,1.9,5.8,947.5,74,31
11/03/2015,14.3,0,1.1,5.3,948.6,104,13
12/03/2015,14.8,0,0.8,6.7,945.7,116,10
13/03/2015,13.3,0,3.9,11.4,944.6,20,53
14/03/2015,9,0,3.3,11.9,945.7,13,86
15/03/2015,5.8,0,1.4,6.7,943,14,88
16/03/2015,6.8,0,1.4,5.8,940.3,31,61
17/03/2015,9.2,0,1.9,10.6,940,37,54
18/03/2015,6.2,9,2.5,8.9,941.3,50,49
19/03/2015,8.8,0.4,3.6,12.5,939.4,22,66
20/03/2015,10.6,4.7,5.6,16.1,936.5,32,62
21/03/2015,9.2,2.5,2.5,11.4,931.9,28,55
22/03/2015,10.1,5.2,1.9,9.2,932.4,15,65
23/03/2015,7.2,14.8,1.4,7.2,932.4,72,7
24/03/2015,10,0,4.2,13.1,931.3,28,66
25/03/2015,6.9,0,5.6,15,937.3,16,78
26/03/2015,8.6,0,2.2,11.7,944.1,20,69
27/03/2015,14.6,0,1.1,7.8,950.3,32,33
28/03/2015,16.8,0,1.7,10,950.7,39,31
29/03/2015,17,0,1.9,6.9,949.6,18,59
30/03/2015,19.8,0,2.5,7.8,950.3,66,34
31/03/2015,19.3,0,1.4,8.1,951.2,95,14
01/04/2015,16,0,1.9,8.9,951,21,61
02/04/2015,15.6,0,1.9,8.3,949.2,28,69
03/04/2015,18.2,0,1.7,8.1,945,15,53
04/04/2015,15.9,0,3.1,10.8,938.7,14,66
05/04/2015,16.4,0,1.4,10,935.7,17,67
06/04/2015,15.4,0,1.9,8.6,943.4,23,65
07/04/2015,13.2,0,3.1,20.8,949.8,22,71
08/04/2015,12.4,0,3.3,10.8,949.3,17,94
09/04/2015,8.4,5.8,2.5,8.3,947.1,53,42
10/04/2015,12.6,0,1.1,4.4,946.6,43,54
11/04/2015,15.9,0,2.5,12.8,948.4,24,59
12/04/2015,16,0,2.5,10.3,949.6,11,80
13/04/2015,17.8,0,4.7,14.7,948.3,36,59
14/04/2015,18.2,0.1,4.2,14.7,948.3,57,37
15/04/2015,15.1,18.2,1.9,9.2,942.8,70,36
16/04/2015,13.4,0,2.8,8.9,941.1,18,59
17/04/2015,15.8,0,1.7,7.2,941.8,33,54
18/04/2015,14,0,3.1,13.1,939,28,57
19/04/2015,13,0,0.8,13.9,941.4,7,90
20/04/2015,15,0,2.2,6.1,944.1,41,54
21/04/2015,17,0,3.6,10.3,945.5,27,76
22/04/2015,16.7,0,2.2,10,943.6,26,75
23/04/2015,17,0,1.7,8.3,943.3,66,39
24/04/2015,17.3,0,1.7,8.3,939.9,67,33
25/04/2015,15.2,5.5,2.8,10.8,938.9,10,78
26/04/2015,12.1,17.5,0.6,17.5,934.9,14,54
27/04/2015,12.3,0,2.2,9.2,940.1,20,73
28/04/2015,14,0,2.2,8.1,943.9,22,58
29/04/2015,15.7,0,2.2,8.9,943,16,74
30/04/2015,16.5,0,1.7,7.8,944.8,71,23
01/05/2015,18.3,0,1.9,7.2,942.1,16,65
02/05/2015,20.3,0,2.8,11.1,940.2,10,26
03/05/2015,19.1,0.1,1.4,9.2,937.5,20,50
04/05/2015,20.8,0,2.2,14.4,935.6,36,38
05/05/2015,16.2,0,3.1,10.6,939.1,12,76
06/05/2015,16.2,0,1.4,6.9,941.8,23,69
07/05/2015,19.6,0,1.9,6.4,941.6,63,41
08/05/2015,18.8,0,3.3,,946.3,14,74
09/05/2015,20.6,0,1.4,5.3,948,33,58
10/05/2015,24,0,1.7,7.8,947,12,95
11/05/2015,24.8,0,1.4,6.1,945.6,34,82
12/05/2015,25.2,0,1.7,6.7,946.8,63,60
13/05/2015,27.5,0,2.2,9.4,947.7,86,34
14/05/2015,24.4,0,2.5,12.5,943.3,25,81
15/05/2015,17.4,0,3.9,13.3,947.4,11,88
16/05/2015,19,0,2.8,12.2,948.8,11,83
17/05/2015,21.8,0,1.7,9.2,947.6,8,82
18/05/2015,24,0,2.2,7.8,940.4,39,79
19/05/2015,16.6,0,5,13.6,941.1,19,64
20/05/2015,14.5,0,2.8,12.2,945.3,14,85
21/05/2015,15.4,0,2.8,10.3,948.8,14,83
22/05/2015,15.2,0,3.3,13.6,947.3,14,89
23/05/2015,16.6,0,3.6,13.3,943,10,86
24/05/2015,18,0,2.5,12.8,941.3,8,80
25/05/2015,19.8,0,1.9,8.9,942.6,17,69
26/05/2015,20.2,0,2.8,10.3,942.5,16,69
27/05/2015,21.3,0,3.1,11.7,942.4,17,79
28/05/2015,23.8,0,1.4,6.4,941.6,30,86
29/05/2015,23.8,0,2.2,11.7,938.8,52,55
30/05/2015,22.4,0,1.9,8.6,940.8,39,70
31/05/2015,23.6,0,1.9,8.3,941.4,25,79
01/06/2015,24.4,0,2.2,8.9,941.6,39,62
02/06/2015,25.5,0,1.9,8.3,943.2,55,51
03/06/2015,26.7,0,2.5,9.2,944.6,33,77
04/06/2015,25.8,0,1.4,8.1,945.5,8,106
05/06/2015,25.1,0,1.7,6.7,943.7,18,97
06/06/2015,26.7,0,1.7,8.6,944.6,19,103
07/06/2015,27.6,0,2.5,9.4,945.6,24,86
08/06/2015,26.4,0,1.7,6.9,943.4,34,90
09/06/2015,25.4,0.7,2.5,12.5,939.8,32,85
10/06/2015,22.2,9.1,1.7,9.7,939.1,45,42
11/06/2015,19,20.7,2.2,10.8,937.1,45,27
12/06/2015,18.8,0,3.3,11.7,936.3,16,63
13/06/2015,18.6,0,2.5,11.4,936.6,13,90
14/06/2015,17.5,2.8,2.5,11.7,937.9,5,92
15/06/2015,16.1,2.2,0.3,8.3,943.3,28,47
16/06/2015,19,0,1.4,7.8,945.7,24,78
17/06/2015,20.7,0,2.5,11.4,945.8,18,74
18/06/2015,22.4,0,1.9,10,945.5,21,91
19/06/2015,25,0,2.2,11.7,944.2,20,54
20/06/2015,25.5,0,1.7,10.3,943.1,14,99
21/06/2015,27.6,0.1,1.9,8.3,942.9,17,95
22/06/2015,28,0,2.2,9.7,940.6,NA,NA
23/06/2015,25.3,9,1.7,11.1,940.3,21,96
24/06/2015,23.9,0,0.8,6.7,942.8,30,67
25/06/2015,26,0,1.7,6.4,945.6,46,60
26/06/2015,27.6,0,1.7,8.3,946.4,63,53
27/06/2015,29,0,1.9,7.8,945,36,100
28/06/2015,30.5,0,1.7,9.4,944.4,37,87
29/06/2015,32.1,0,1.1,8.3,943.2,38,86
30/06/2015,31.5,0,3.1,10.8,940.8,42,75
01/07/2015,29.2,0,2.2,8.6,939.9,23,87
02/07/2015,27.6,0,1.4,10.8,943.5,28,58
03/07/2015,29.4,0,2.8,11.1,943.9,16,81
04/07/2015,30,0,1.4,9.2,945.6,18,84
05/07/2015,30.3,0,1.9,8.3,943.3,20,91
06/07/2015,31.8,0,2.2,10.3,943,62,51
07/07/2015,30.6,0,3.1,11.9,942,40,80
08/07/2015,31.2,0,3.1,10.8,943,34,69
09/07/2015,30.4,0,2.5,8.9,941.2,38,75
10/07/2015,30,0,2.8,11.1,941,67,66
11/07/2015,29.9,0,1.9,6.9,944.1,15,115
12/07/2015,30.4,0,1.7,7.8,944.2,21,97
13/07/2015,31.4,0,1.7,8.6,943.5,31,86
14/07/2015,32,0,1.7,9.2,942.3,32,90
15/07/2015,32,0,1.4,7.2,940.8,32,93
16/07/2015,31.2,0,2.2,9.7,940,36,76
17/07/2015,31,0,1.4,7.8,941.5,25,92
18/07/2015,28.5,0,2.8,11.1,942.8,12,97
19/07/2015,28.4,0,1.1,8.3,941.4,11,80
20/07/2015,30.1,0,1.7,6.4,940.3,24,72
21/07/2015,30,0,2.5,10.8,939.6,28,67
22/07/2015,29.1,3.6,1.1,11.7,940.6,22,67
23/07/2015,29.2,0,2.5,8.3,941.5,27,74
24/07/2015,28,0,2.2,9.7,937.3,26,100
25/07/2015,26.9,0,1.4,9.2,939.8,12,61
26/07/2015,29.2,0,2.5,8.6,940.7,12,61
27/07/2015,30.6,0,1.7,9.7,938.9,30,43
28/07/2015,30.5,0,1.9,9.2,938.8,24,72
29/07/2015,29.6,0,2.2,11.9,937.3,33,61
30/07/2015,28.2,0,2.2,11.4,935.8,29,52
31/07/2015,25,0,3.1,11.9,935.5,23,44
01/08/2015,24.6,0,1.1,9.7,938.5,10,72
02/08/2015,27.9,0,1.9,7.2,940.8,7,63
03/08/2015,29.2,0,2.8,8.9,940.7,31,43
04/08/2015,28,0,1.7,9.2,940.1,10,85
05/08/2015,28.6,0,1.7,10,939.1,31,73
06/08/2015,28.5,0,2.8,9.7,940.3,78,23
07/08/2015,27.9,0,2.2,11.1,940.6,55,41
08/08/2015,27.1,0,2.8,12.8,943.2,25,36
09/08/2015,24.8,0,1.9,9.7,945,9,69
10/08/2015,27.7,0,1.7,9.2,942.1,38,51
11/08/2015,27.6,0,2.5,10.8,939.5,13,109
12/08/2015,26.2,0,1.4,7.5,942.2,27,70
13/08/2015,22.1,0,3.6,11.1,942.8,7,82
14/08/2015,21,0,1.9,7.5,941.5,11,63
15/08/2015,22.9,0,1.4,12.8,939.1,6,75
16/08/2015,23.5,0,1.7,7.5,938.7,16,56
17/08/2015,25.6,0,1.7,10,936.3,NA,NA
18/08/2015,25.8,0,1.7,12.5,939.8,21,51
19/08/2015,25.3,0,1.4,9.2,941.4,22,54
20/08/2015,27,0,1.4,7.2,944.9,24,49
21/08/2015,27.6,0.9,1.1,13.3,944.2,18,54
22/08/2015,24.6,0,2.5,11.7,942.7,14,77
23/08/2015,22,0.1,3.9,13.1,936.3,5,62
24/08/2015,19.2,0,2.2,13.3,941.3,7,66
25/08/2015,21.7,0,0.8,5,944.7,19,73
26/08/2015,25.4,0,1.7,9.2,941.4,26,47
27/08/2015,25.2,0,2.5,11.4,941.2,24,54
28/08/2015,25.6,0,1.4,8.1,942.1,49,31
29/08/2015,28.4,0,2.8,9.4,943.4,12,80
30/08/2015,28.2,2.3,2.5,20.8,941.9,7,78
31/08/2015,23.9,0,1.9,8.9,940.9,45,20
01/09/2015,24,0,1.7,6.7,941.1,31,41
02/09/2015,24.4,0,2.2,8.3,939.6,29,40
03/09/2015,21.6,0,1.1,9.4,938.6,17,83
04/09/2015,21,0.5,2.2,14.7,941.2,23,55
05/09/2015,20.2,0,1.4,9.4,943.4,19,58
06/09/2015,21.8,0.3,0.8,6.7,945.2,13,76
07/09/2015,21.8,0.7,2.2,6.1,944.7,30,50
08/09/2015,20.8,0,1.4,7.8,942.3,30,51
09/09/2015,21.8,0,2.5,9.7,940.5,64,25
10/09/2015,22.7,0,1.9,8.9,939.5,65,18
11/09/2015,23.4,0,2.2,9.2,938.6,66,24
12/09/2015,23.2,0,1.9,9.2,937.9,26,50
13/09/2015,20.6,0,3.6,13.6,937.2,6,80
14/09/2015,19,0,2.2,8.3,940.2,10,56
15/09/2015,17.1,0.9,2.2,13.1,936.7,10,82
16/09/2015,18,7,3.6,17.8,931.1,10,48
17/09/2015,15,0,1.9,8.3,941.3,20,47
18/09/2015,17.5,0,1.7,7.2,944.3,26,49
19/09/2015,19.3,0,0.8,6.1,947.7,24,56
20/09/2015,21.3,0,1.1,6.4,946.5,28,53
21/09/2015,21.5,0,1.7,7.5,943,81,24
22/09/2015,21,0,1.7,10,939.3,109,14
23/09/2015,19.6,0,3.1,10.3,941.8,20,56
24/09/2015,20.6,0,1.4,7.2,943.2,73,13
25/09/2015,22.4,0,1.4,6.4,943.1,47,41
26/09/2015,22.3,0,0.8,11.1,942,NA,NA
27/09/2015,21.2,0,0.3,8.3,943.7,22,63
28/09/2015,19,0,1.4,6.9,945.1,29,50
29/09/2015,18.2,0,1.7,6.7,943.7,53,33
30/09/2015,19.4,0,1.1,5.8,943.6,15,66
01/10/2015,18.7,0,1.9,8.9,945.7,82,11
02/10/2015,19.8,0,1.9,9.7,943.2,64,33
03/10/2015,19.1,0.2,1.1,9.4,940.2,61,11
04/10/2015,18.8,4.2,2.2,9.2,942.8,28,32
05/10/2015,19.6,16.3,4.2,13.3,942.9,23,30
06/10/2015,17.4,0,3.3,12.5,941.1,NA,NA
07/10/2015,16.2,0,0.6,6.7,942.7,25,40
08/10/2015,16.8,0,0.8,8.6,940.8,33,34
09/10/2015,16.7,0,1.4,5.3,939.3,45,30
10/10/2015,16.6,3.8,1.7,7.2,936.1,47,24
11/10/2015,16.8,0.3,1.9,8.1,933.2,19,15
12/10/2015,18.2,0,0.6,6.7,936.3,15,15
13/10/2015,13.4,2.3,1.9,10.8,939.5,39,12
14/10/2015,12.3,0,0.8,4.4,938.9,32,38
15/10/2015,13.3,0,0.8,5.8,938.8,49,27
16/10/2015,14,0,0.6,4.7,939.9,64,15
17/10/2015,17.6,8.4,1.1,5.6,937.3,23,47
18/10/2015,16,20.9,0.8,6.4,937.5,34,14
19/10/2015,16.1,0.5,1.4,5.8,936.1,28,22
20/10/2015,15.7,0,2.8,12.8,941.9,26,28
21/10/2015,11.5,0,0.8,6.4,943.8,35,38
22/10/2015,13,0,1.1,6.4,946,81,10
23/10/2015,13.8,0,1.1,6.9,944.5,79,6
24/10/2015,15.8,0,0.6,4.7,943.4,44,12
25/10/2015,16.9,0,1.7,6.7,944.1,16,53
26/10/2015,15.6,0.8,1.4,5.8,940.6,19,43
27/10/2015,12.8,2.8,3.1,12.5,938.2,21,52
28/10/2015,11.9,0.1,2.8,10.6,942.7,17,57
29/10/2015,13.9,0,1.1,,944.2,30,39
30/10/2015,15.6,0,1.4,5.8,,28,36
31/10/2015,15.8,0,1.7,6.9,945.8,14,58
01/11/2015,16.6,17.5,2.8,11.7,945.8,7,83
02/11/2015,12.4,11.7,2.5,11.1,939.2,23,58
03/11/2015,11.5,0.2,1.7,8.6,945.6,31,36
04/11/2015,13.4,0.5,0.8,4.7,945.5,46,12
05/11/2015,14.6,0,1.1,6.1,948.5,29,38
06/11/2015,15.4,0,0.6,3.6,950.9,47,14
07/11/2015,16.4,0,0.8,3.9,951.1,39,20
08/11/2015,16.7,0,1.7,6.1,953.7,19,46
09/11/2015,15.8,0,0.8,4.4,955.6,31,33
10/11/2015,14.3,0,1.1,5,953.6,69,11
11/11/2015,13.8,0,0.6,3.3,950.3,107,4
12/11/2015,13.4,0,0.8,3.3,949.1,83,12
13/11/2015,13.7,0,0.8,8.6,953.7,73,11
14/11/2015,13,0,0.8,9.4,955.2,34,28
15/11/2015,12.2,0,0.6,4.2,951.7,NA,17
16/11/2015,11.4,0,0.8,4.2,947.8,74,5
17/11/2015,10.6,0,0.6,3.3,950.3,66,7
18/11/2015,12.2,0,0.3,2.8,951.1,79,3
19/11/2015,13.8,0,0.6,2.8,953.5,67,10
20/11/2015,13.3,0,0.6,8.9,953.5,108,4
21/11/2015,10.2,0.6,2.5,15.3,945.8,19,54
22/11/2015,6.2,0,2.2,8.3,941,14,56
23/11/2015,6.4,0,2.2,10.3,946.1,27,53
24/11/2015,6.3,0,0.6,6.7,949,107,4
25/11/2015,11.7,0,2.5,10.6,948.7,23,51
26/11/2015,11,0,2.2,12.5,944.7,87,11
27/11/2015,11.4,0,1.4,7.8,941.9,89,9
28/11/2015,10.2,0,1.1,6.9,951.1,99,4
29/11/2015,7.5,0,0.3,3.6,956.4,35,35
30/11/2015,8,0,0.6,4.4,957.8,70,12
01/12/2015,8.3,0,0.6,3.9,954.9,93,6
02/12/2015,8.4,0,0.3,3.1,952.7,73,6
03/12/2015,9.5,0,0.6,3.3,954,68,9
04/12/2015,11.2,0,0.3,4.4,957,60,9
05/12/2015,11.7,0,0.8,4.2,955.3,56,10
06/12/2015,10.5,0,0.6,3.9,951.9,36,21
07/12/2015,9.4,0,1.1,4.7,952.6,39,27
08/12/2015,10.5,0,0.6,3.9,956.1,49,10
09/12/2015,11.4,0,1.7,8.3,958.2,29,28
10/12/2015,10.2,0,1.4,5,956.1,50,21
11/12/2015,11,0,1.4,5.3,955.1,66,15
